model,framework,training_id,model_full,direction,batch_size,round,converter,original_size,converted_size,original_infererence_time,converted_infererence_time,conversion_time,saving_converted_time,overral_time,avg_abs_error,median_abs_error,min_abs_error,max_abs_error,avg_rel_error,median_rel_error,min_rel_error,max_rel_error
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,10,5,onnx2keras,89756056,44817208,0.0653679370880127,0.3435184955596924,0.5255293846130371,0.181884765625,2.087474822998047,4.385902e-08,6.519258e-09,0.0,7.748604e-07,7.585363e-06,6.487414e-06,0.0,2.5440504e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,10,6,onnxruntime,89756056,44688726,0.06730270385742188,0.09555625915527344,10.245649576187134,,10.571755647659302,5.41537e-08,4.132744e-09,0.0,6.556511e-07,7.6139136e-06,5.37284e-06,0.0,4.229191e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,10,6,onnx2keras,89756056,44817208,0.06730270385742188,0.33537888526916504,0.4975731372833252,0.1795518398284912,2.0168490409851074,6.224811e-08,6.868504e-09,0.0,7.1525574e-07,9.308202e-06,7.786007e-06,0.0,3.6923622e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,10,6,onnx2keras,89756056,44817208,0.06730270385742188,0.33537888526916504,0.4975731372833252,0.1795518398284912,2.0168490409851074,5.0015572e-08,7.858034e-09,0.0,7.748604e-07,8.785008e-06,7.809565e-06,0.0,3.382558e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,10,7,onnxruntime,89756056,44688726,0.06933045387268066,0.0813748836517334,10.15339469909668,,10.493021011352539,6.030626e-08,7.392373e-09,0.0,7.1525574e-07,8.711501e-06,6.454019e-06,0.0,3.745161e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,10,7,onnx2keras,89756056,44817208,0.06933045387268066,0.3373448848724365,0.524634838104248,0.17994308471679688,2.128232717514038,9.3274e-08,9.546056e-09,0.0,1.1324883e-06,1.33662825e-05,1.2348186e-05,0.0,4.942543e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,10,7,onnx2keras,89756056,44817208,0.06933045387268066,0.3373448848724365,0.524634838104248,0.17994308471679688,2.128232717514038,5.527152e-08,8.090865e-09,0.0,6.556511e-07,9.036859e-06,6.7198944e-06,0.0,3.0743526e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,10,8,onnxruntime,89756056,44688726,0.06554675102233887,0.08233094215393066,10.335139513015747,,10.653651714324951,5.541972e-08,7.741619e-09,0.0,5.364418e-07,9.076763e-06,7.564391e-06,0.0,3.6583657e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,10,8,onnx2keras,89756056,44817208,0.06554675102233887,0.36150527000427246,0.5103147029876709,0.18537187576293945,2.0513226985931396,7.581791e-08,9.080395e-09,0.0,7.748604e-07,1.091184e-05,9.261808e-06,0.0,5.5770295e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,10,8,onnx2keras,89756056,44817208,0.06554675102233887,0.36150527000427246,0.5103147029876709,0.18537187576293945,2.0513226985931396,6.037033e-08,2.0489097e-08,9.094947e-13,4.7683716e-07,1.0290233e-05,1.0233756e-05,1.2255246e-07,2.9873921e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,10,9,onnxruntime,89756056,44688726,0.07223367691040039,0.09640836715698242,9.922709226608276,,10.27186131477356,7.589353e-08,6.6356733e-09,0.0,1.3709068e-06,8.097724e-06,7.434217e-06,0.0,5.2909116e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,10,9,onnx2keras,89756056,44817208,0.07223367691040039,0.3384246826171875,0.7589361667633057,0.18379735946655273,2.3286948204040527,8.2464766e-08,1.3504177e-08,1.2505552e-12,1.3113022e-06,1.082991e-05,9.169826e-06,1.2219763e-07,4.7250513e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,10,9,onnx2keras,89756056,44817208,0.07223367691040039,0.3384246826171875,0.7589361667633057,0.18379735946655273,2.3286948204040527,4.3634454e-08,9.313226e-09,0.0,3.5762787e-07,7.2414946e-06,6.6475304e-06,0.0,3.3257253e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,0,onnxruntime,89756056,44688726,0.13293957710266113,0.1682300567626953,9.76420545578003,,10.224748611450195,4.275223e-08,4.5693014e-09,0.0,5.9604645e-07,8.32396e-06,6.1242717e-06,0.0,2.9455561e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,0,onnx2keras,89756056,44817208,0.13293957710266113,0.43401169776916504,0.483126163482666,0.1795821189880371,2.151167392730713,7.353006e-08,1.0477379e-08,0.0,7.748604e-07,1.2745109e-05,1.0986889e-05,0.0,6.6445544e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,0,onnx2keras,89756056,44817208,0.13293957710266113,0.43401169776916504,0.483126163482666,0.1795821189880371,2.151167392730713,5.1940543e-08,6.5774657e-09,0.0,5.364418e-07,9.956264e-06,7.971329e-06,0.0,4.0420244e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,1,onnxruntime,89756056,44688726,0.06955432891845703,0.15372037887573242,10.469422101974487,,10.880460023880005,5.58942e-08,6.170012e-09,0.0,6.556511e-07,7.908576e-06,5.5487926e-06,0.0,3.8883758e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,1,onnx2keras,89756056,44817208,0.06955432891845703,0.3602867126464844,0.488353967666626,0.19008684158325195,2.0412302017211914,8.172563e-08,1.3969839e-08,0.0,1.013279e-06,1.3141208e-05,1.0666374e-05,0.0,5.685788e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,1,onnx2keras,89756056,44817208,0.06955432891845703,0.3602867126464844,0.488353967666626,0.19008684158325195,2.0412302017211914,5.244106e-08,7.363269e-09,0.0,6.556511e-07,9.039034e-06,7.966777e-06,0.0,4.419625e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,2,onnxruntime,89756056,44688726,0.07166409492492676,0.16203022003173828,10.146153450012207,,10.541874647140503,5.514754e-08,8.96398e-09,0.0,7.748604e-07,8.696793e-06,7.949481e-06,0.0,3.4564448e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,2,onnx2keras,89756056,44817208,0.07166409492492676,0.33896350860595703,0.49828433990478516,0.1823587417602539,2.042659044265747,6.543023e-08,1.2048986e-08,0.0,7.748604e-07,1.1563122e-05,9.540097e-06,0.0,4.7392976e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,2,onnx2keras,89756056,44817208,0.07166409492492676,0.33896350860595703,0.49828433990478516,0.1823587417602539,2.042659044265747,5.42243e-08,6.519258e-09,0.0,1.013279e-06,8.635493e-06,6.9167536e-06,0.0,3.6742957e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,3,onnxruntime,89756056,44688726,0.06698203086853027,0.15368032455444336,10.116521835327148,,10.515278100967407,4.599264e-08,8.4983185e-09,0.0,4.172325e-07,7.656392e-06,6.1661276e-06,0.0,3.211298e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,3,onnx2keras,89756056,44817208,0.06698203086853027,0.3367600440979004,0.5004110336303711,0.18258309364318848,2.024714231491089,6.7224725e-08,1.6298145e-08,0.0,7.748604e-07,1.0953648e-05,8.664924e-06,0.0,5.1699382e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,3,onnx2keras,89756056,44817208,0.06698203086853027,0.3367600440979004,0.5004110336303711,0.18258309364318848,2.024714231491089,4.9913783e-08,6.8102963e-09,0.0,5.364418e-07,9.405507e-06,7.2035573e-06,0.0,3.3939286e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,4,onnxruntime,89756056,44688726,0.07159662246704102,0.15415501594543457,9.772658586502075,,10.1610848903656,4.7770474e-08,7.2759576e-09,0.0,4.7683716e-07,8.130715e-06,6.71219e-06,0.0,2.8704977e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,4,onnx2keras,89756056,44817208,0.07159662246704102,0.3654186725616455,0.513829231262207,0.18732643127441406,2.100249767303467,6.6637675e-08,7.858034e-09,0.0,8.940697e-07,1.125959e-05,9.234822e-06,0.0,4.866814e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,4,onnx2keras,89756056,44817208,0.07159662246704102,0.3654186725616455,0.513829231262207,0.18732643127441406,2.100249767303467,4.8209795e-08,8.8475645e-09,0.0,4.7683716e-07,8.092525e-06,7.3890687e-06,0.0,3.3143413e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,5,onnxruntime,89756056,44688726,0.07195067405700684,0.16842436790466309,10.39456033706665,,10.821715116500854,5.5342408e-08,6.8102963e-09,0.0,1.1324883e-06,8.132293e-06,5.9222884e-06,0.0,4.553841e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,5,onnx2keras,89756056,44817208,0.07195067405700684,0.3327968120574951,0.5019102096557617,0.18121910095214844,2.011712074279785,7.911065e-08,1.4959369e-08,0.0,1.5497208e-06,1.189837e-05,9.945286e-06,0.0,7.560199e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,5,onnx2keras,89756056,44817208,0.07195067405700684,0.3327968120574951,0.5019102096557617,0.18121910095214844,2.011712074279785,6.30191e-08,7.014023e-09,0.0,5.9604645e-07,9.529083e-06,7.933365e-06,0.0,3.3658634e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,6,onnxruntime,89756056,44688726,0.06715607643127441,0.16575884819030762,10.201616048812866,,10.605770111083984,4.4796984e-08,7.916242e-09,0.0,4.7683716e-07,7.920372e-06,6.175753e-06,0.0,2.997047e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,6,onnx2keras,89756056,44817208,0.06715607643127441,0.33533620834350586,0.4892761707305908,0.18613910675048828,2.025455951690674,6.155903e-08,1.2223609e-08,0.0,5.364418e-07,1.0685739e-05,9.396967e-06,0.0,4.6855843e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,6,onnx2keras,89756056,44817208,0.06715607643127441,0.33533620834350586,0.4892761707305908,0.18613910675048828,2.025455951690674,4.7222635e-08,6.9849193e-09,0.0,4.172325e-07,8.845722e-06,7.6055458e-06,0.0,4.3689113e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,7,onnxruntime,89756056,44688726,0.26594972610473633,0.1555953025817871,10.010181903839111,,10.59206223487854,3.746749e-08,7.450581e-09,0.0,3.5762787e-07,7.2075177e-06,5.5875407e-06,0.0,3.3176973e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,7,onnx2keras,89756056,44817208,0.26594972610473633,0.3369276523590088,0.5027832984924316,0.17960381507873535,2.20845365524292,6.566907e-08,1.1641532e-08,0.0,6.072223e-07,1.1101854e-05,8.149811e-06,0.0,5.4277512e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,7,onnx2keras,89756056,44817208,0.26594972610473633,0.3369276523590088,0.5027832984924316,0.17960381507873535,2.20845365524292,5.4560978e-08,8.381903e-09,0.0,8.940697e-07,9.040742e-06,7.5478692e-06,0.0,4.109287e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,8,onnxruntime,89756056,44688726,0.06940484046936035,0.15444660186767578,9.9630126953125,,10.347820281982422,5.4394487e-08,1.17579475e-08,0.0,7.1525574e-07,9.047916e-06,6.534952e-06,0.0,4.694708e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,8,onnx2keras,89756056,44817208,0.06940484046936035,0.3434157371520996,0.48969554901123047,0.18389487266540527,2.002794027328491,8.860965e-08,1.839362e-08,0.0,1.3709068e-06,1.3114011e-05,9.854721e-06,0.0,6.9716065e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,8,onnx2keras,89756056,44817208,0.06940484046936035,0.3434157371520996,0.48969554901123047,0.18389487266540527,2.002794027328491,6.546214e-08,1.1234079e-08,0.0,7.748604e-07,9.846254e-06,7.9460515e-06,0.0,5.1739953e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,20,9,onnxruntime,89756056,44688730,0.06323003768920898,0.1546649932861328,10.105483293533325,,10.502304315567017,5.047044e-08,9.778887e-09,0.0,7.748604e-07,8.275831e-06,6.7031388e-06,0.0,3.2237065e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,20,9,onnx2keras,89756056,44817208,0.06323003768920898,0.35886120796203613,0.5177178382873535,0.18908381462097168,2.0693931579589844,7.380052e-08,1.5890691e-08,0.0,8.940697e-07,1.2527466e-05,1.0656808e-05,0.0,4.542129e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,20,9,onnx2keras,89756056,44817208,0.06323003768920898,0.35886120796203613,0.5177178382873535,0.18908381462097168,2.0693931579589844,5.621376e-08,9.429641e-09,0.0,6.556511e-07,1.0640614e-05,8.752798e-06,0.0,3.4588647e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,0,onnxruntime,89756056,44688733,0.13983774185180664,0.22658729553222656,10.286701917648315,,10.827814817428589,7.0790314e-08,1.1525117e-08,0.0,8.940697e-07,1.10781675e-05,9.372256e-06,0.0,5.9131005e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,0,onnx2keras,89756056,44817208,0.13983774185180664,0.46306657791137695,0.515488862991333,0.18770194053649902,2.2361063957214355,9.182928e-08,9.080395e-09,0.0,1.6093254e-06,1.4428829e-05,1.0530046e-05,0.0,7.9837744e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,0,onnx2keras,89756056,44817208,0.13983774185180664,0.46306657791137695,0.515488862991333,0.18770194053649902,2.2361063957214355,6.127045e-08,1.2048986e-08,0.0,7.1525574e-07,1.0699899e-05,8.696477e-06,0.0,4.882002e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,1,onnxruntime,89756056,44688733,0.07128238677978516,0.22495770454406738,10.07785153388977,,10.533031940460205,6.5775176e-08,1.094304e-08,0.0,7.748604e-07,1.0024694e-05,8.146748e-06,0.0,4.8358284e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,1,onnx2keras,89756056,44817208,0.07128238677978516,0.332369327545166,0.4860353469848633,0.1799297332763672,2.0541555881500244,7.798471e-08,1.2456439e-08,0.0,8.940697e-07,1.2895783e-05,1.1038637e-05,0.0,5.291223e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,1,onnx2keras,89756056,44817208,0.07128238677978516,0.332369327545166,0.4860353469848633,0.1799297332763672,2.0541555881500244,6.809872e-08,8.032657e-09,0.0,8.34465e-07,1.0784731e-05,1.0117599e-05,0.0,5.827729e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,2,onnxruntime,89756056,44688733,0.06915426254272461,0.22543120384216309,10.006466150283813,,10.464216232299805,5.969426e-08,8.8475645e-09,0.0,7.748604e-07,9.353887e-06,7.5563376e-06,0.0,4.3885135e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,2,onnx2keras,89756056,44817208,0.06915426254272461,0.33676838874816895,0.4956498146057129,0.18375945091247559,2.027400255203247,7.877335e-08,1.03900675e-08,0.0,1.1324883e-06,1.2415354e-05,1.0530099e-05,0.0,4.498968e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,2,onnx2keras,89756056,44817208,0.06915426254272461,0.33676838874816895,0.4956498146057129,0.18375945091247559,2.027400255203247,6.783365e-08,1.1641532e-08,0.0,1.013279e-06,1.02456515e-05,8.59703e-06,0.0,5.2843483e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,3,onnxruntime,89756056,44688733,0.06880593299865723,0.2230086326599121,9.769389152526855,,10.225762844085693,6.3423265e-08,1.268927e-08,0.0,7.5250864e-07,9.424581e-06,7.953597e-06,0.0,4.3472603e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,3,onnx2keras,89756056,44817208,0.06880593299865723,0.34180617332458496,0.48340559005737305,0.18141436576843262,2.0397121906280518,8.365916e-08,1.4086254e-08,0.0,7.748604e-07,1.3326616e-05,1.0630674e-05,0.0,5.4690114e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,3,onnx2keras,89756056,44817208,0.06880593299865723,0.34180617332458496,0.48340559005737305,0.18141436576843262,2.0397121906280518,5.7851068e-08,9.429641e-09,0.0,1.013279e-06,9.699917e-06,7.4130003e-06,0.0,5.2341777e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,4,onnxruntime,89756056,44688733,0.06962275505065918,0.23575997352600098,10.579931497573853,,11.089973211288452,7.397278e-08,1.094304e-08,0.0,7.748604e-07,1.0936539e-05,9.5964215e-06,0.0,5.871135e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,4,onnx2keras,89756056,44817208,0.06962275505065918,0.36108922958374023,0.5167686939239502,0.1868748664855957,2.0702247619628906,8.633558e-08,1.7054845e-08,0.0,1.1324883e-06,1.4594672e-05,1.3000734e-05,0.0,7.693352e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,4,onnx2keras,89756056,44817208,0.06962275505065918,0.36108922958374023,0.5167686939239502,0.1868748664855957,2.0702247619628906,5.66658e-08,7.741619e-09,0.0,7.1525574e-07,1.0302463e-05,7.875713e-06,0.0,4.3468437e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,5,onnxruntime,89756056,44688733,0.06380486488342285,0.22677016258239746,10.200332403182983,,10.654393672943115,6.5080904e-08,8.96398e-09,0.0,1.3113022e-06,9.848612e-06,7.923487e-06,0.0,4.3419022e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,5,onnx2keras,89756056,44817208,0.06380486488342285,0.33365845680236816,0.4869263172149658,0.18432235717773438,2.0431909561157227,9.8856376e-08,1.7113052e-08,4.5474735e-13,1.3113022e-06,1.4270775e-05,1.2333803e-05,7.038954e-08,7.516104e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,5,onnx2keras,89756056,44817208,0.06380486488342285,0.33365845680236816,0.4869263172149658,0.18432235717773438,2.0431909561157227,6.4487416e-08,1.2223609e-08,0.0,9.536743e-07,1.0623423e-05,8.609925e-06,0.0,4.0943814e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,6,onnxruntime,89756056,44688733,0.26003456115722656,0.22360777854919434,9.99464726448059,,10.650163173675537,6.621582e-08,1.3853423e-08,0.0,8.940697e-07,1.0818344e-05,8.980555e-06,0.0,4.1528412e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,6,onnx2keras,89756056,44817208,0.26003456115722656,0.3376948833465576,0.5006866455078125,0.18185210227966309,2.217971086502075,8.302096e-08,1.5745172e-08,0.0,8.34465e-07,1.3054265e-05,1.1110606e-05,0.0,4.988195e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,6,onnx2keras,89756056,44817208,0.26003456115722656,0.3376948833465576,0.5006866455078125,0.18185210227966309,2.217971086502075,7.866027e-08,1.2922101e-08,0.0,7.748604e-07,1.0641165e-05,8.528739e-06,0.0,5.0934366e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,7,onnxruntime,89756056,44688733,0.06911468505859375,0.2312936782836914,10.056986093521118,,10.521130323410034,5.3939747e-08,6.9849193e-09,0.0,6.4074993e-07,9.162718e-06,7.513533e-06,0.0,4.2400698e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,7,onnx2keras,89756056,44817208,0.06911468505859375,0.3434123992919922,0.4784510135650635,0.18254518508911133,2.014125347137451,7.9486796e-08,9.313226e-09,0.0,1.013279e-06,1.4228318e-05,1.1847942e-05,0.0,5.9459355e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,7,onnx2keras,89756056,44817208,0.06911468505859375,0.3434123992919922,0.4784510135650635,0.18254518508911133,2.014125347137451,6.246944e-08,1.0128133e-08,0.0,8.940697e-07,1.0921122e-05,9.032789e-06,0.0,4.8280275e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,8,onnxruntime,89756056,44688733,0.058843135833740234,0.24100279808044434,10.084285020828247,,10.572088956832886,5.722363e-08,1.0768417e-08,0.0,6.556511e-07,9.995214e-06,8.697789e-06,0.0,4.6584773e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,8,onnx2keras,89756056,44817208,0.058843135833740234,0.33554983139038086,0.49695396423339844,0.18154597282409668,2.0420660972595215,6.278361e-08,6.519258e-09,0.0,8.940697e-07,1.1445168e-05,8.301183e-06,0.0,6.244308e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,8,onnx2keras,89756056,44817208,0.058843135833740234,0.33554983139038086,0.49695396423339844,0.18154597282409668,2.0420660972595215,5.0691646e-08,8.614734e-09,0.0,6.556511e-07,8.958723e-06,7.0389897e-06,0.0,4.7645648e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,30,9,onnxruntime,89756056,44688733,0.07189273834228516,0.2246723175048828,10.394976377487183,,10.863459587097168,7.365018e-08,1.1234079e-08,0.0,1.013279e-06,1.0603182e-05,8.858496e-06,0.0,4.6744262e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,30,9,onnx2keras,89756056,44817208,0.07189273834228516,0.3375868797302246,0.4831085205078125,0.18262958526611328,2.0318613052368164,9.4099185e-08,1.4028046e-08,0.0,1.1324883e-06,1.4021186e-05,1.1646942e-05,0.0,5.491114e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,30,9,onnx2keras,89756056,44817208,0.07189273834228516,0.3375868797302246,0.4831085205078125,0.18262958526611328,2.0318613052368164,5.9227883e-08,9.313226e-09,0.0,7.748604e-07,9.929564e-06,8.30879e-06,0.0,4.7759724e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,40,0,onnxruntime,89756056,44688733,0.19828176498413086,0.30945324897766113,9.928702116012573,,10.60197925567627,5.2473624e-08,7.1013346e-09,0.0,6.556511e-07,8.846475e-06,6.916816e-06,0.0,3.91875e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,40,0,onnx2keras,89756056,44817208,0.19828176498413086,0.5469536781311035,0.4880340099334717,0.18036699295043945,2.3648979663848877,6.945846e-08,9.371433e-09,0.0,1.3113022e-06,1.1026468e-05,8.1718335e-06,0.0,6.5802065e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,40,0,onnx2keras,89756056,44817208,0.19828176498413086,0.5469536781311035,0.4880340099334717,0.18036699295043945,2.3648979663848877,4.6655614e-08,4.0163286e-09,0.0,1.1920929e-06,8.074224e-06,6.0428265e-06,0.0,4.460994e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,40,1,onnxruntime,89756056,44688733,0.07849383354187012,0.31133484840393066,10.010132312774658,,10.560060739517212,7.4930675e-08,8.265488e-09,0.0,9.536743e-07,1.0353875e-05,7.614067e-06,0.0,5.088062e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,40,1,onnx2keras,89756056,44817208,0.07849383354187012,0.3468329906463623,0.48951125144958496,0.18215513229370117,2.029049873352051,9.3518935e-08,1.17579475e-08,0.0,2.1457672e-06,1.3742144e-05,9.793492e-06,0.0,7.0011105e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,40,1,onnx2keras,89756056,44817208,0.07849383354187012,0.3468329906463623,0.48951125144958496,0.18215513229370117,2.029049873352051,5.7497285e-08,7.450581e-09,0.0,1.1920929e-06,9.482353e-06,6.5448085e-06,0.0,4.579713e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,40,2,onnxruntime,89756056,44688733,0.07336997985839844,0.31053733825683594,9.773715019226074,,10.33026385307312,5.078327e-08,6.9849193e-09,0.0,6.556511e-07,8.762516e-06,7.006336e-06,0.0,3.609192e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,40,2,onnx2keras,89756056,44817208,0.07336997985839844,0.33902788162231445,0.4855222702026367,0.1825098991394043,2.0488810539245605,6.823618e-08,1.4202669e-08,0.0,8.940697e-07,1.2154343e-05,9.632107e-06,0.0,6.160046e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,40,2,onnx2keras,89756056,44817208,0.07336997985839844,0.33902788162231445,0.4855222702026367,0.1825098991394043,2.0488810539245605,5.4929004e-08,8.1490725e-09,0.0,7.748604e-07,9.60342e-06,7.0830347e-06,0.0,4.3108645e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,40,3,onnxruntime,89756056,44688733,0.0749964714050293,0.3048689365386963,10.591695308685303,,11.163438558578491,4.6654613e-08,8.556526e-09,0.0,5.9604645e-07,8.373277e-06,6.585349e-06,0.0,3.6729532e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,40,3,onnx2keras,89756056,44817208,0.0749964714050293,0.3649730682373047,0.51462721824646,0.18823885917663574,2.075490713119507,6.222056e-08,1.3038516e-08,0.0,7.748604e-07,1.1396375e-05,9.215296e-06,0.0,6.151169e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,onnx-keras2,40,3,onnx2keras,89756056,44817208,0.0749964714050293,0.3649730682373047,0.51462721824646,0.18823885917663574,2.075490713119507,4.367741e-08,6.5774657e-09,0.0,5.9604645e-07,7.987539e-06,6.1173864e-06,0.0,4.3130975e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,kera-onnx,40,4,onnxruntime,89756056,44688733,0.07573437690734863,0.3027820587158203,10.139501094818115,,10.679789066314697,5.6652876e-08,1.0535587e-08,0.0,1.0728836e-06,8.782229e-06,6.8288537e-06,0.0,5.230593e-05
resnet18,keras,10,tf_resnet18-cifar10_2021-10-29_10,keras-keras2,40,4,onnx2keras,89756056,44817208,0.07573437690734863,0.33968162536621094,0.48535633087158203,0.18092823028564453,2.050180196762085,6.91047e-08,1.5017577e-08,0.0,9.536743e-07,1.1153345e-05,8.468581e-06,0.0,5.1025225e-05
